,glcode,name,iso,level,macroarea,lat,lon,from,family,country
16044,nort3243,Northern Indo-Portuguesic,,family,,,,glot,Indo-European,
16045,nort2755,Northern Inggarda,,dialect,Australia,,,glot,Pama-Nyungan,
16046,nort2760,Northern Inland Yuin,,language,Australia,-34.85,149.1,glot,Pama-Nyungan,AU
16047,nort2948,Northern Interior Salish,,family,,,,glot,sali1255,
16048,nort2947,Northern Iroquoian,,family,,,,glot,iroq1247,
16049,nort2742,Northern Isan,,dialect,Eurasia,,,glot,taik1256,
16050,sing1264,Northern Jinghpaw,sgp,language,Eurasia,27.296,95.606,glot,Sino-Tibetan,IN
16051,nort3210,Northern Jos,,family,,,,glot,Atlantic-Congo,
16052,vase1234,Northern Ju,vaj,language,Africa,-18.2675,18.1864,glot,Kxa,AO
16053,nort2898,Northern Kaili-Wolio,,family,,,,glot,Austronesian,
16054,nort3239,Northern Kalenjin,,family,,,,glot,nilo1247,
16055,nort3226,Northern Kalinga,,family,,,,glot,Austronesian,
16056,nort2734,Northern Kam,,family,,,,glot,taik1256,
16057,nort2877,Northern Kankanay,xnn,language,Papunesia,17.1057,120.786,glot,Austronesian,PH
16058,nort3390,Northern Kannada,,dialect,Eurasia,,,glot,Dravidian,
16059,nort2673,Northern Karelian,,dialect,Eurasia,,,glot,Uralic,
16060,nort2703,Northern Karen,,family,,,,glot,Sino-Tibetan,
16061,nort3270,Northern Katang,ncq,language,Eurasia,16.18229,106.4588,glot,Austroasiatic,LA
16062,nort2661,Northern Katkari,,dialect,Eurasia,,,glot,Indo-European,
16063,nort3323,Northern Ket,,dialect,Eurasia,,,glot,yeni1252,
16064,nort3264,Northern Khanty,,family,,63.7047,66.676,glot,Uralic,
16065,nort2684,Northern Khmer,kxm,language,Eurasia,14.4674,103.863,glot,Austroasiatic,KH TH
16066,nort2693,Northern Kirghiz,,dialect,Eurasia,,,glot,Turkic,
16067,nort2765,Northern Kissi,kqs,language,Africa,8.7283,-10.4063,glot,Atlantic-Congo,GN LR SL
16068,nort3364,Northern Konkani,,dialect,Eurasia,,,glot,Indo-European,
16069,nort2821,Northern Kono,,dialect,Africa,,,glot,mand1469,
16070,nort2641,Northern Kurdish,kmr,language,Eurasia,37.0,43.0,glot,Indo-European,AM AZ IQ IR JO KW SY TM TR
16071,nort3328,Northern Kurmanji,,dialect,Eurasia,,,glot,Indo-European,
16072,nort2827,Northern Kutai,,dialect,Papunesia,,,glot,Austronesian,
16073,nort2971,Northern Lengua,enl,language,South America,-22.54,-58.98,glot,leng1261,PY
16074,nort2763,Northern Limba,,dialect,Africa,,,glot,Atlantic-Congo,
16075,nort3298,Northern Lisu,,dialect,Eurasia,,,glot,Sino-Tibetan,
16076,nort2610,Northern Logudorese,,dialect,Eurasia,,,glot,Indo-European,
16077,nort3347,Northern Ludic,,dialect,Eurasia,,,glot,Uralic,
16078,nort2645,Northern Luri,lrc,language,Eurasia,32.5438,47.916,glot,Indo-European,IQ IR
16079,lush1252,Northern Lushootseed,lut,language,North America,48.42,-122.529,glot,sali1255,US
16080,nort3238,Northern Luzon,,family,,,,glot,Austronesian,
16081,nort2814,Northern Lwoo,,family,,,,glot,nilo1247,
16082,nort2783,Northern Lyélé,,dialect,Africa,,,glot,Atlantic-Congo,
16083,nort2595,Northern Macedonian,,dialect,Eurasia,,,glot,Indo-European,
16084,nort2657,Northern Magahi,,dialect,Eurasia,,,glot,Indo-European,
16085,nort3000,Northern Magdalenic,,family,,,,glot,chib1249,
16086,nort3353,Northern Maihiki,,dialect,South America,,,glot,tuca1253,
16087,nort3207,Northern Malagasic,,family,,,,glot,Austronesian,
16088,nort3223,Northern Malakula,,family,,,,glot,Austronesian,
16089,nort2896,Northern Mamasa,,dialect,Papunesia,,,glot,Austronesian,
16090,mans1258,Northern Mansi,mns,language,Eurasia,64.4118,61.344,glot,Uralic,RU
16091,nort2757,Northern Maric,,family,,,,glot,Pama-Nyungan,
16092,nort2853,Northern Marik,,dialect,Papunesia,,,glot,Austronesian,
16093,nort3309,Northern Maritime West Flemish,,dialect,Eurasia,,,glot,Indo-European,
16094,nort2653,Northern Marwari,,dialect,Eurasia,,,glot,Indo-European,
16095,nort2818,Northern Masalit,,dialect,Africa,,,glot,maba1274,
16096,nort1546,Northern Mashan Hmong,hmp,language,Eurasia,25.7723,106.53,glot,hmon1336,CN
16097,nort2856,Northern Mbula,,dialect,Papunesia,,,glot,Austronesian,
16098,nort2773,Northern Mbum,,family,,,,glot,Atlantic-Congo,
16099,temn1245,Northern Mel,,family,,,,glot,Atlantic-Congo,
16100,nort2962,Northern Micmac,,dialect,North America,,,glot,algi1248,
16101,midd1342,Northern Middle Egypt Arabic,,dialect,Africa,,,glot,Afro-Asiatic,
16102,nort3232,Northern Mijikenda,,family,,,,glot,Atlantic-Congo,
16103,nort2716,Northern Muji,ymx,language,Eurasia,23.031191,103.418697,glot,Sino-Tibetan,CN
16104,nort2649,Northern Munji,,dialect,Eurasia,,,glot,Indo-European,
16105,nort3186,Northern Murutic,,family,,,,glot,Austronesian,
16106,nort3251,Northern Nambikuára,mbg,language,,,,glot,,
16107,nort3153,Northern Nambiquaran,,family,,,,glot,namb1299,
16108,nort3325,Northern New Caledonian,,family,,,,glot,Austronesian,
16109,nort3178,Northern Ngayarda,,family,,,,glot,Pama-Nyungan,
16110,nort2774,Northern Ngbandi,ngb,language,Africa,3.56357,21.85251,glot,Atlantic-Congo,CD CF
16111,nort3348,Northern Ngigua,,family,,,,glot,otom1299,
16112,nort3306,Northern Ngiti,,dialect,Africa,,,glot,cent2225,
16113,nort2981,Northern Ninam,,dialect,South America,,,glot,yano1268,
16114,nort2718,Northern Nisu,yiv,language,Eurasia,24.408,102.456,glot,Sino-Tibetan,CN
16115,nort3257,Northern Njila,,family,,,,glot,Atlantic-Congo,
16116,nort3316,Northern North American English,,dialect,Eurasia,,,glot,Indo-European,
16117,nort2924,Northern North Halmahera,,family,,,,glot,nort2923,
16118,nort2784,Northern Nuni,nuv,language,Africa,12.131,-2.98206,glot,Atlantic-Congo,BF
16119,nort3263,Northern Nuristani,,family,,,,glot,Indo-European,
16120,nort2719,Northern Nusu,,dialect,Eurasia,,,glot,Sino-Tibetan,
16121,nort2958,Northern Oaxaca Nahuatl,nhy,language,North America,18.1884,-96.9748,glot,Uto-Aztecan,MX
16122,nort2812,Northern Ogambi,,dialect,Africa,,,glot,cent2225,
16123,nort2969,Northern Ohlone,cst,language,North America,37.436487,-121.827674,glot,miwo1274,US
16124,nort3213,Northern Okani,,family,,,,glot,Atlantic-Congo,
16125,nort2907,Northern One,onr,language,Papunesia,-3.25535,142.006,glot,nucl1708,PG
16126,nort3272,Northern Oromo,,dialect,Africa,,,glot,Afro-Asiatic,
16127,nort3246,Northern Outlier Polynesian-East Polynesian,,family,,,,glot,Austronesian,
16128,nort2705,Northern Pa'o,,dialect,Eurasia,,,glot,Sino-Tibetan,
16129,nort2954,Northern Paiute,pao,language,North America,40.0799,-119.536,glot,Uto-Aztecan,US
16130,nort3185,Northern Palawanic,,family,,,,glot,Austronesian,
16131,nort2758,Northern Pama,,family,,,,glot,Pama-Nyungan,
16132,nort2984,Northern Pame,pmq,language,North America,22.0968,-99.6434,glot,otom1299,MX
16133,nort2646,Northern Pashto,pbu,language,Eurasia,34.0,71.33,glot,Indo-European,AF IN PK
16134,nort2973,Northern Pastaza Quichua,qvz,language,South America,-1.88573,-76.0389,glot,quec1387,EC PE
16135,nort3385,Northern Peninsular Mexican Spanish,,dialect,Eurasia,,,glot,Indo-European,
16136,nort3386,Northern Persian,,dialect,Eurasia,,,glot,Indo-European,
16137,nort3268,Northern Pinghua,cnp,language,Eurasia,25.218,110.045,glot,Sino-Tibetan,CN
16138,nort2966,Northern Pomo,pej,language,North America,39.1084,-123.209,glot,pomo1273,US
16139,nort2957,Northern Puebla Nahuatl,ncj,language,North America,20.1356,-97.9814,glot,Uto-Aztecan,MX
16140,nort2723,Northern Pumi,pmi,language,Eurasia,28.6626,101.305,glot,Sino-Tibetan,CN
16141,nort2704,Northern Pwo Karen,,family,,,,glot,Sino-Tibetan,
16142,nort2747,Northern Qiandong Miao,hea,language,Eurasia,26.6338,108.162,glot,hmon1336,CN
16143,nort2722,Northern Qiang,cng,language,Eurasia,32.2766,103.192,glot,Sino-Tibetan,CN
16144,nort3332,Northern Rangpang,,dialect,Eurasia,,,glot,Sino-Tibetan,
16145,nort2725,Northern Rengma Naga,nnl,language,Eurasia,26.4492,94.5683,glot,Sino-Tibetan,IN
16146,nort2994,Northern Roglai,rog,language,Eurasia,12.1967,108.849,glot,Austronesian,VN
16147,nort2607,Northern Romagnolo,,dialect,Eurasia,,,glot,Indo-European,
16148,nort3361,Northern Romanian,,family,,,,glot,Indo-European,
16149,nort3255,Northern Ryukyuan,,family,,,,glot,Japonic,
16150,nort1527,Northern Sahaptin,,family,,,,glot,saha1239,
16151,moza1250,Northern Saharan Oasis Berber,,family,,,,glot,Afro-Asiatic,
16152,nort3327,Northern Saho,,dialect,Africa,,,glot,Afro-Asiatic,
16153,nort2882,Northern Samar,,dialect,Papunesia,,,glot,Austronesian,
16154,nort3259,Northern Samba Duru,,family,,,,glot,Atlantic-Congo,
16155,nort3174,Northern Sangiric,,family,,,,glot,Austronesian,
16156,nort2714,Northern Sani,,dialect,Eurasia,,,glot,Sino-Tibetan,
16157,nort2652,Northern Saurashtra,,dialect,Eurasia,,,glot,Indo-European,
16158,nort2617,Northern Scots,,dialect,Eurasia,,,glot,Indo-European,
16159,nort2820,Northern Seeku,,dialect,Africa,,,glot,mand1469,
16160,nort3285,Northern Seto,,dialect,Eurasia,,,glot,Uralic,
16161,nort2739,Northern Shan,,family,,,,glot,taik1256,
16162,nort2955,Northern Shoshoni,,dialect,North America,,,glot,Uto-Aztecan,
16163,nort3305,Northern Sichuan Amdo,,dialect,Eurasia,,,glot,Sino-Tibetan,
16164,nort2968,Northern Sierra Miwok,nsq,language,North America,38.4179,-120.588,glot,miwo1274,US
16165,nort3051,Northern Somali,,dialect,Africa,,,glot,Afro-Asiatic,
16166,nort2823,Northern Songhay,,family,,,,glot,song1307,
16167,nort3090,Northern Soqotri,,dialect,Africa,12.593,53.837,glot,Afro-Asiatic,YE
16168,nort3233,Northern Sotho,,family,,,,glot,Atlantic-Congo,
16169,nort2894,Northern South Sulawesi,,family,,,,glot,Austronesian,
16170,nort3301,Northern Southwestern English,,dialect,Eurasia,,,glot,Indo-European,
16171,nort2656,Northern Standard Bhojpuri,,dialect,Eurasia,,,glot,Indo-European,
16172,stra1244,Northern Straits Salish,str,language,North America,48.51614,-123.757114,glot,sali1255,CA US
16173,nort2885,Northern Subanen,stb,language,Papunesia,8.5232,123.588,glot,Austronesian,PH
16174,nort3388,Northern Sumatra Malay,,family,,,,glot,Austronesian,
16175,nort2756,Northern Sunraysia,,language,Australia,-34.190056,142.273631,glot,Pama-Nyungan,AU
16176,nort3189,Northern Tai,,family,,,,glot,taik1256,
16177,nort2639,Northern Talyshi,,dialect,Eurasia,,,glot,Indo-European,
16178,nort3286,Northern Tangkhul Naga,,language,Eurasia,25.247878,94.551996,glot,Sino-Tibetan,IN
16179,nort3218,Northern Tanna linkage,,family,,,,glot,Austronesian,
16180,nort2956,Northern Tarahumara,thh,language,North America,28.6077,-107.658,glot,Uto-Aztecan,MX
16181,nort2642,Northern Tatic,,family,,,,glot,Indo-European,
16182,nort2643,Northern Tats,,dialect,Eurasia,,,glot,Indo-European,
16183,nort2959,Northern Tepehuan,ntp,language,North America,26.4348,-107.379,glot,Uto-Aztecan,MX
16184,nort2869,Northern Tetun,,dialect,Papunesia,,,glot,Austronesian,
16185,nort2740,Northern Thai,nod,language,Eurasia,18.857495,100.20739,glot,taik1256,LA MM TH
16186,nort2708,Northern Thimphu,,dialect,Eurasia,,,glot,Sino-Tibetan,
16187,nort2731,Northern Thulung,,dialect,Eurasia,,,glot,Sino-Tibetan,
16188,nort2752,Northern Thura-Yura,,family,,,,glot,Pama-Nyungan,
16189,nort3262,Northern Tidung,ntd,language,Papunesia,5.8606,117.5455,glot,Austronesian,MY
16190,nort3336,Northern Tigrinya,,dialect,Africa,,,glot,Afro-Asiatic,
16191,nort3194,Northern Timoric A,,family,,,,glot,Austronesian,
16192,nort2985,Northern Tlaxiaco Mixtec,xtn,language,North America,17.4806,-97.8349,glot,otom1299,MX
16193,nort3355,Northern Tlingit,,dialect,North America,,,glot,atha1245,
16194,nort2983,Northern Toba,,dialect,South America,,,glot,guai1249,
16195,nort2897,Northern Tomini,,family,,,,glot,Austronesian,
16196,tosk1239,Northern Tosk Albanian,als,language,Eurasia,41.0,20.0,glot,Indo-European,AL GR MK
16197,nort3265,Northern Totonacan,,family,,,,glot,toto1251,
16198,nort2787,Northern Toussian,tsp,language,Africa,11.133,-4.88274,glot,Atlantic-Congo,BF
16199,nort2602,Northern Tsakonian,,dialect,Eurasia,,,glot,Indo-European,
16200,tsoa1238,Northern Tshwa,hio,language,Africa,-19.7974,26.9638,glot,Khoe–Kwadi,BW ZW
16201,nort2732,Northern Tujia,tji,language,Eurasia,29.3016,109.759,glot,Sino-Tibetan,CN
16202,nort3147,Northern Tungusic,,family,,,,glot,tung1282,
16203,nort2813,Northern Turkana,,dialect,Africa,,,glot,nilo1247,
16204,nort2941,Northern Tutchone,ttm,language,North America,62.8235,-136.644,glot,atha1245,CA
16205,nort2743,Northern Tày,,dialect,Eurasia,,,glot,taik1256,
16206,nort2934,Northern Tōhoku,,dialect,Eurasia,,,glot,Japonic,
16207,nort3337,Northern Uduk,,dialect,Africa,,,glot,koma1264,
16208,nort3297,Northern Ukraine Yiddish,,dialect,Eurasia,,,glot,Indo-European,
16209,nort2953,Northern Uto-Aztecan,,family,,,,glot,Uto-Aztecan,
16210,nort2690,Northern Uzbek,uzn,language,Eurasia,40.886,69.211,glot,Turkic,AF CN KG KZ TJ TM UZ
16211,nort3205,Northern Vanuatu,,family,,,,glot,Austronesian,
16212,nort2683,Northern Vietnamese,,dialect,Eurasia,,,glot,Austroasiatic,
16213,cent1980,Northern Vlax,,dialect,Eurasia,,,glot,Indo-European,
16214,nort2964,Northern Wakashan,,family,,,,glot,waka1280,
16215,nort2668,Northern Welsh,,dialect,Eurasia,,,glot,Indo-European,
16216,nort3164,Northern West Rift South Cushitic,,family,,,,glot,Afro-Asiatic,
16217,nort3363,Northern Wolof,,dialect,Africa,,,glot,Atlantic-Congo,
16218,nort3380,Northern Wonk,,dialect,Africa,,,glot,Atlantic-Congo,
16219,nort2751,Northern Worrorran,,family,,,,glot,worr1236,
16220,nort2728,Northern Yakha,,dialect,Eurasia,,,glot,Sino-Tibetan,
16221,nort2963,Northern Yana,,dialect,North America,,,glot,yana1271,
16222,nort2910,Northern Yau,,dialect,Papunesia,,,glot,Nuclear Trans New Guinea,
16223,nort2762,Northern Yawuru,,dialect,Australia,,,glot,nyul1248,
16224,nort2746,Northern Yeniseian,,family,,,,glot,yeni1252,
16225,yoku1256,Northern Yokuts,yok,language,North America,36.3167,-119.721,glot,yoku1255,US
16226,nort2745,Northern Yukaghir,ykg,language,Eurasia,70.498,157.853,glot,yuka1259,RU
16227,yuki1243,Northern Yukian,yuk,language,North America,39.8389,-123.296,glot,yuki1242,US
16228,nort3273,Northern Zhejiang,,dialect,Eurasia,,,glot,Sino-Tibetan,
16229,nort3249,Northern Zhuang,ccx,language,,,,glot,,
16230,nort3335,Northern frontier ilŠarqiyya-Parts of idDaqahliyya,,dialect,Africa,,,glot,Afro-Asiatic,
16231,nort2965,Northern-Central Pomoan,,family,,,,glot,pomo1273,
16232,nort3158,Northern-Eastern-Western Agaw,,family,,,,glot,Afro-Asiatic,
16233,nort2715,Northern-Southern Muji,,family,,,,glot,Sino-Tibetan,
16234,nort3300,Northumberland English,,dialect,Eurasia,,,glot,Indo-European,
16235,nort3320,Northumbrian,,dialect,Eurasia,,,glot,Indo-European,
16236,nort3356,Northway,,dialect,North America,,,glot,atha1245,
16237,nort3091,Northwest Central Soqotri,,dialect,Africa,12.69,53.49,glot,Afro-Asiatic,YE
16238,nort2899,Northwest Formosan,,family,,,,glot,Austronesian,
16239,nort2775,Northwest Gbaya,gya,language,Africa,5.9503,15.2569,glot,Atlantic-Congo,CF CG CM NG
16240,nort3381,Northwest Georgian,,dialect,Eurasia,,,glot,kart1248,
16241,nort3152,Northwest Germanic,,family,,,,glot,Indo-European,
16242,nort3295,Northwest Gheg,,dialect,Eurasia,,,glot,Indo-European,
16243,nort3258,Northwest Gondi,gon,family,,,,glot,Dravidian,IN
16244,nort2670,Northwest Hungarian,,dialect,Eurasia,,,glot,Uralic,
16245,nort2975,Northwest Jujuy,,dialect,South America,,,glot,quec1387,
16246,nort3231,Northwest Kalinga,,family,,,,glot,Austronesian,
16247,nort3377,Northwest Kasai-Ngounie,,family,,,,glot,Atlantic-Congo,
16248,west2403,Northwest Khorasan Turkic,,dialect,Eurasia,,,glot,Turkic,
16249,nort3329,Northwest Kurmanji,,dialect,Eurasia,,,glot,Indo-European,
16250,nort2951,Northwest Maidu,mjd,language,North America,39.6721,-121.368,glot,maid1262,US
16251,nort2851,Northwest Mekeo,,dialect,Papunesia,,,glot,Austronesian,
16252,nort2986,Northwest Oaxaca Mixtec,mxa,language,North America,17.8287,-98.0574,glot,otom1299,MX
16253,nort3234,Northwest Oti-Volta,,family,,,,glot,Atlantic-Congo,
16254,nort2665,Northwest Pashayi,glh,language,Eurasia,34.931823,70.087592,glot,Indo-European,AF
16255,yaki1237,Northwest Sahaptin,yak,language,North America,46.2655,-120.756,glot,saha1239,US
16256,nort3165,Northwest Semitic,,family,,,,glot,Afro-Asiatic,
16257,nort3221,Northwest Seram,,family,,,,glot,Austronesian,
16258,nort3225,Northwest Solomonic,,family,,,,glot,Austronesian,
16259,nort2822,Northwest Songhay,,family,,,,glot,song1307,
16260,nort3190,Northwest South Bauchi,,family,,,,glot,Afro-Asiatic,
16261,nort2829,Northwest Sumatra-Barrier Islands,,family,,,,glot,Austronesian,
16262,nort3358,Northwest Tulu,,dialect,Eurasia,,,glot,Dravidian,
16263,nort2599,Northwest Ukrainian,,dialect,Eurasia,,,glot,Indo-European,
16264,nort2711,Northwestern,,dialect,Eurasia,,,glot,Sino-Tibetan,
16265,nort3269,Northwestern Ancient Greek,,dialect,Eurasia,,,glot,Indo-European,
16266,nort2603,Northwestern Arvanitika,,dialect,Eurasia,,,glot,Indo-European,
16267,nort3184,Northwestern Benue-Congo Plateau,,family,,,,glot,Atlantic-Congo,
16268,nort3343,Northwestern Brao,,dialect,Eurasia,,,glot,Austroasiatic,
16269,nort3294,Northwestern Bulgarian,,dialect,Eurasia,,,glot,Indo-European,
16270,nort3354,Northwestern Canada Athabaskan,,family,,,,glot,atha1245,
16271,nort3349,Northwestern Chinantec,,family,,,,glot,otom1299,
16272,nort2816,Northwestern Dinka,diw,language,Africa,9.81484,29.2998,glot,nilo1247,SD SS
16273,nort3183,Northwestern Edoid,,family,,,,glot,Atlantic-Congo,
16274,nort2640,Northwestern Fars,faz,language,Eurasia,29.643,52.925,glot,,
16275,nort3331,Northwestern Gbe,,dialect,Africa,,,glot,Atlantic-Congo,
16276,nort2710,Northwestern Gurung,,dialect,Eurasia,,,glot,Sino-Tibetan,
16277,nort3177,Northwestern Iranian,,family,,,,glot,Indo-European,
16278,nort3242,Northwestern Jewish Neo-Aramaic,,family,,,,glot,Afro-Asiatic,
16279,nort3288,Northwestern Jinghpaw,,dialect,Eurasia,,,glot,Sino-Tibetan,
16280,duka1247,Northwestern Kainji,,family,,,,glot,Atlantic-Congo,
16281,nort2691,Northwestern Karaim,,dialect,Eurasia,,,glot,Turkic,
16282,nort2730,Northwestern Kiranti,,family,,,,glot,Sino-Tibetan,
16283,nort2699,Northwestern Kolami,kfb,language,Eurasia,20.1022,78.4934,glot,Dravidian,IN
16284,oldk1252,Northwestern Kuki-Chin,,family,,,,glot,Sino-Tibetan,
16285,nort3345,Northwestern Lingala,,language,Africa,1.403245,19.782905,glot,Atlantic-Congo,CD
16286,nort3261,Northwestern Malakula,,family,,,,glot,Austronesian,
16287,samo1308,Northwestern Mande,,family,,,,glot,mand1469,
16288,nort3384,Northwestern Mexican Spanish,,dialect,Eurasia,,,glot,Indo-European,
16289,minb1236,Northwestern Min Bei,,dialect,Eurasia,,,glot,Sino-Tibetan,
16290,nort3389,Northwestern Minyag,,dialect,Eurasia,,,glot,Sino-Tibetan,
16291,nort3248,Northwestern Moroccan Berber,,family,,,,glot,Afro-Asiatic,
16292,nort2785,Northwestern Nuni,,dialect,Africa,,,glot,Atlantic-Congo,
16293,nort2961,Northwestern Ojibwa,ojb,language,North America,51.6192,-87.7862,glot,algi1248,CA
16294,nort2659,Northwestern Oriya,,dialect,Eurasia,,,glot,Indo-European,
16295,nort3201,Northwestern Otomi,,family,,,,glot,otom1299,
16296,nort2647,Northwestern Pakhto,,dialect,Eurasia,,,glot,Indo-European,
16297,nort3197,Northwestern Romani,,family,,,,glot,Indo-European,
16298,nort3208,Northwestern Shifted Romance,,family,,,,glot,Indo-European,
16299,nort3229,Northwestern Sisaala,,family,,,,glot,Atlantic-Congo,
16300,nort3144,Northwestern Tamang,tmk,language,Eurasia,27.9087,85.1648,glot,,
16301,west2427,Northwestern Tungusic,,family,,,,glot,tung1282,
16302,nort3274,Northwestern Wu,,dialect,Eurasia,,,glot,Sino-Tibetan,
16303,nort2631,Northwestern Yiddish,,dialect,Eurasia,,,glot,Indo-European,
16304,nort3181,Northwestern-Saulteaux Ojibwa,,family,,,,glot,algi1248,
16305,norw1258,Norwegian,nor,language,Eurasia,59.92,10.71,glot,Indo-European,FI NO RU SE SJ
16306,norw1259,Norwegian Bokmål,nob,dialect,Eurasia,61.112,8.886,glot,Indo-European,NO
16307,norw1262,Norwegian Nynorsk,nno,dialect,Eurasia,,,glot,Indo-European,
16308,norw1255,Norwegian Sign Language,nsl,language,Eurasia,60.7733,10.242,glot,,
16309,noto1243,Noto,,dialect,Eurasia,,,glot,Japonic,
16310,noto1238,Notozer,,dialect,Eurasia,,,glot,Uralic,
16311,notr1240,Notre,bly,language,Africa,10.7025,1.27435,glot,Atlantic-Congo,BJ
16312,nots1237,Notsi,ncf,language,Papunesia,-3.0557,151.661,glot,Austronesian,PG
16313,nott1246,Nottoway,ntw,language,North America,36.72,-77.115,glot,iroq1247,US
